Date,Price,Open,High,Low,Volume,Chg%
"Oct 26, 2016",618.27,620.29,631.1,616.15,2.68M,-0.88%
"Oct 25, 2016",623.76,632.59,632.59,620.64,2.75M,-1.05%
"Oct 24, 2016",630.37,634.46,637.01,629.12,1.63M,-0.56%
"Oct 21, 2016",633.94,626.61,635.06,623.61,1.98M,1.21%
"Oct 20, 2016",626.36,628.73,632.32,624.11,1.60M,-0.23%
"Oct 19, 2016",627.78,629.15,630.1,622.61,1.52M,0.04%
"Oct 18, 2016",627.53,620.22,628.6,618.12,1.31M,1.63%
"Oct 17, 2016",617.48,631.34,631.79,615.01,2.57M,-1.91%
"Oct 14, 2016",629.5,631.47,632.59,625.61,2.03M,-0.07%
"Oct 13, 2016",629.97,638.08,638.08,626.83,2.26M,-1.68%
"Oct 10, 2016",640.75,641.07,642.52,637.95,2.36M,0.29%
"Oct 07, 2016",638.88,640.57,642.44,636.71,1.67M,-0.10%
"Oct 06, 2016",639.55,642.12,646.36,638.1,1.45M,-0.32%
"Oct 05, 2016",641.62,647.56,648.58,636.78,1.82M,-0.27%
"Oct 04, 2016",643.34,642.87,646.06,639.73,1.39M,0.18%
"Oct 03, 2016",642.17,639.08,643.52,636.78,1.95M,1.13%
"Sep 30, 2016",635.01,637.13,639.08,632.29,2.07M,-0.36%
"Sep 29, 2016",637.33,647.53,651.55,632.57,8.23M,-1.37%
"Sep 28, 2016",646.19,648.51,648.56,643.07,2.49M,-0.21%
"Sep 27, 2016",647.58,648.06,651.62,645.99,2.03M,0.15%
"Sep 26, 2016",646.64,651.6,653,645.41,2.79M,-1.26%
"Sep 23, 2016",654.89,651.57,657.76,649.3,2.44M,0.44%
"Sep 22, 2016",652,651.05,657.01,648.83,3.28M,1.08%
"Sep 21, 2016",645.06,644.57,647.56,642.52,2.13M,0.35%
"Sep 20, 2016",642.79,644.89,646.06,640.6,1.89M,-0.13%
"Sep 19, 2016",643.64,647.06,649.8,642.57,2.95M,-0.59%
"Sep 16, 2016",647.48,640.47,650.8,640.47,3.26M,1.43%
"Sep 15, 2016",638.38,634.59,640.52,633.51,1.75M,0.80%
"Sep 14, 2016",633.32,636.08,637.08,631.29,1.92M,-0.82%
"Sep 12, 2016",638.53,635.93,640.77,634.34,1.99M,-0.81%
"Sep 09, 2016",643.77,643.57,645.81,637.73,2.01M,0.08%
"Sep 08, 2016",643.27,643.57,646.19,640.37,1.45M,0.21%
"Sep 07, 2016",641.95,649.06,651.05,640.13,2.01M,-1.05%
"Sep 06, 2016",648.76,643.59,650.5,643.59,2.75M,1.19%
"Sep 02, 2016",641.12,641.32,643.07,639.15,1.98M,0.11%
"Sep 01, 2016",640.42,642.57,643.57,636.28,2.61M,-0.58%
"Aug 31, 2016",644.17,633.09,646.06,631.34,5.58M,1.78%
"Aug 30, 2016 ",632.92,621.17,633.84,620.59,4.93M,2.47%
"Aug 29, 2016",617.68,626.36,626.36,616.73,1.47M,-1.51%
"Aug 26, 2016",627.15,628.6,629.55,625.56,1.26M,-0.12%
"Aug 25, 2016",627.88,630.6,631.99,625.76,4.36M,-0.26%
"Aug 24, 2016",629.5,624.63,630.7,622.14,2.79M,0.83%
"Aug 23, 2016",624.34,624.11,625.61,621.64,2.66M,0.09%
"Aug 22, 2016",623.76,621.14,625.83,619.12,2.75M,0.26%
"Aug 19, 2016",622.17,623.61,623.61,619.35,2.06M,-0.43%
"Aug 18, 2016",624.86,617.63,626.06,615.9,3.06M,1.43%
"Aug 17, 2016",616.08,615.33,617.38,611.64,2.76M,0.62%
"Aug 16, 2016",612.29,615.13,617.85,605.55,1.73M,-0.11%
"Aug 12, 2016",612.99,614.16,616.13,608.35,2.32M,0.04%
"Aug 11, 2016",612.76,612.04,616.13,609.64,1.43M,0.11%
"Aug 10, 2016",612.09,621.12,624.09,608.52,1.81M,-1.63%
"Aug 09, 2016",622.21,625.06,625.06,617.48,2.11M,-0.19%
"Aug 08, 2016",623.41,625.06,626.11,620.89,2.36M,0.03%
"Aug 05, 2016",623.24,622.31,626.43,619.5,2.89M,0.67%
"Aug 04, 2016",619.12,621.92,621.97,615.43,2.33M,0.04%
"Aug 03, 2016",618.85,619.17,623.59,614.13,2.37M,-0.23%
"Aug 02, 2016",620.27,622.12,626.83,618.82,2.66M,0.08%
"Aug 01, 2016",619.77,623.11,628.08,612.46,2.78M,-0.31%
"Jul 29, 2016",621.72,622.61,623.61,616.13,1.70M,-0.18%
"Jul 28, 2016",622.84,617.63,624.24,616.4,5.32M,0.93%
"Jul 27, 2016",617.1,619.12,622.39,613.63,5.37M,-0.15%
"Jul 26, 2016",618.02,619.82,621.44,616.2,2.83M,-0.65%
"Jul 25, 2016",622.09,615.13,623.34,612.14,4.94M,1.31%
"Jul 22, 2016",614.03,615.31,615.95,609.39,2.81M,0.18%
"Jul 21, 2016",612.94,613.98,618.57,609.89,4.56M,-0.29%
"Jul 20, 2016",614.73,610.14,617.87,609.52,2.35M,1.14%
"Jul 19, 2016",607.82,613.14,614.01,605.58,1.29M,-0.74%
"Jul 18, 2016",612.36,611.14,617.87,609.97,2.22M,0.31%
"Jul 15, 2016",610.49,600.56,611.64,596.22,2.89M,1.95%
"Jul 14, 2016",598.84,599.17,599.74,594.78,1.73M,0.22%
"Jul 13, 2016",597.54,598.57,599.64,595.32,3.34M,-0.37%
"Jul 12, 2016",599.74,603.61,603.61,596.45,3.52M,0.20%
"Jul 11, 2016",598.54,591.68,599.62,589.21,2.55M,2.12%
"Jul 08, 2016",586.12,591.23,591.48,584.32,1.56M,-0.91%
"Jul 07, 2016",591.51,582.65,593.05,579.16,2.42M,1.72%
"Jul 05, 2016",581.51,585.1,585.85,579.71,1.07M,-0.61%
"Jul 04, 2016",585.1,587.79,588.44,584.4,3.62M,-0.15%
"Jul 01, 2016",585.95,588.69,591.18,584.6,2.15M,-0.17%
"Jun 30, 2016",586.92,584.2,588.69,579.78,8.14M,0.70%
"Jun 29, 2016 ",582.85,581.21,583.45,578.56,2.71M,0.12%
"Jun 28, 2016",582.18,579.34,585.25,573.72,2.02M,0.60%
"Jun 27, 2016",578.69,579.71,583.2,575.24,2.08M,-0.17%
"Jun 24, 2016",579.66,578.64,584.65,572.23,5.59M,-2.37%
"Jun 23, 2016",593.73,583.6,594.6,582.45,1.96M,1.59%
"Jun 22, 2016",584.45,581.71,586.2,581.71,1.90M,0.42%
"Jun 21, 2016",582.03,586.2,586.42,579.31,1.34M,-0.46%
"Jun 20, 2016",584.72,578.21,588.32,578.11,1.37M,0.17%
"Jun 17, 2016",583.7,582.2,587.69,581.48,1.88M,0.68%
"Jun 16, 2016",579.78,581.98,583.13,576.39,2.36M,-0.63%
"Jun 15, 2016",583.48,576.22,584.15,575.32,1.52M,1.54%
"Jun 14, 2016",574.65,576.22,577.22,570.85,1.91M,-0.09%
"Jun 13, 2016",575.17,576.09,581.18,574.25,1.66M,-0.73%
"Jun 10, 2016",579.39,577.91,585.05,576.82,3.16M,0.17%
"Jun 09, 2016",578.41,579.96,580.81,574.97,2.32M,-0.28%
"Jun 08, 2016",580.01,586.59,587.69,579.21,2.37M,-0.95%
"Jun 07, 2016",585.55,587.17,588.69,582.53,2.81M,0.22%
"Jun 06, 2016",584.25,586.69,589.89,583.73,2.77M,-0.05%
"Jun 03, 2016",584.57,588.74,591.18,583.23,2.26M,-0.27%
"Jun 02, 2016",586.17,586.05,588.99,584.2,3.96M,-0.02%
"Jun 01, 2016",586.27,590.16,590.16,584.2,2.84M,-0.57%
"May 31, 2016",589.64,591.63,591.63,587.39,2.76M,0.18%
"May 30, 2016",588.56,592.18,596.17,587.74,1.91M,-0.59%
"May 27, 2016",592.08,590.31,593.68,587.04,2.89M,0.30%
"May 26, 2016",590.31,586.74,593.13,581.83,6.85M,0.85%
"May 25, 2016",585.35,571.88,586.67,571.88,2.88M,2.93%
"May 24, 2016",568.71,567.94,570.55,566.51,1.63M,0.28%
"May 23, 2016",567.11,569.71,573.7,565.34,1.73M,-0.36%
"May 20, 2016",569.18,568.71,572.97,565.54,1.01M,0.14%
"May 19, 2016",568.38,568.78,570.08,564.74,1.93M,-0.12%
"May 18, 2016",569.06,574.22,574.22,564.49,2.08M,-1.11%
"May 17, 2016",575.44,581.23,583.33,574.37,2.15M,-0.81%
"May 16, 2016",580.11,571.23,581.66,565.02,2.26M,1.92%
"May 13, 2016",569.18,572.73,572.73,563.75,2.52M,-0.71%
"May 12, 2016",573.27,570.73,574.72,564.99,2.11M,0.90%
"May 11, 2016",568.14,566.09,571.23,563.6,3.07M,-0.53%
"May 10, 2016",571.18,570.48,572.48,566.79,2.73M,0.31%
"May 09, 2016",569.43,558.76,571.2,558.26,3.48M,1.94%
"May 06, 2016",558.58,564.74,564.87,557.38,1.37M,-1.12%
"May 05, 2016",564.89,562.75,566.11,560.1,2.61M,0.44%
"May 04, 2016",562.42,557.51,565.99,555.89,2.65M,0.84%
"May 03, 2016",557.76,559.7,566.24,555.34,2.35M,0.03%
"May 02, 2016",557.58,562.62,563.75,556.76,1.93M,-1.30%
"Apr 29, 2016",564.92,555.66,566.74,551.87,2.81M,1.65%
"Apr 28, 2016",555.74,560.85,567.09,553.94,4.04M,-0.91%
"Apr 27, 2016",560.85,553.69,561.25,553.27,2.88M,0.93%
"Apr 26, 2016",555.69,546.28,556.26,545.04,3.53M,1.88%
"Apr 25, 2016",545.41,548.78,548.78,541.05,2.78M,0.10%
"Apr 22, 2016 ",544.86,543.54,549.2,541.39,3.90M,0.09%
"Apr 21, 2016",544.36,546.28,551.35,543.29,4.10M,-0.61%
"Apr 20, 2016",547.71,544.74,548.78,540.57,1.91M,0.93%
"Apr 18, 2016",542.69,540.55,544.79,534.61,2.06M,0.56%
"Apr 13, 2016",539.67,534.81,541.27,533.56,2.49M,1.76%
"Apr 12, 2016",530.32,533.61,534.31,528.45,2.47M,-0.74%
"Apr 11, 2016",534.29,528.97,535.86,520.27,2.02M,1.10%
"Apr 08, 2016",528.5,526.33,530.49,525.95,1.48M,0.36%
"Apr 07, 2016",526.58,530.82,531.19,522.36,1.96M,-0.56%
"Apr 06, 2016",529.57,529.32,532.29,527.2,2.15M,0.38%
"Apr 05, 2016",527.55,533.31,537.25,526.65,3.33M,-1.09%
"Apr 04, 2016",533.34,531.42,535.21,530.82,3.09M,0.43%
"Apr 01, 2016",531.04,533.21,537,527.23,2.58M,-0.63%
"Mar 31, 2016",534.39,532.24,538.25,531.34,10.04M,0.58%
"Mar 30, 2016",531.29,527.83,533.76,525.78,3.91M,1.06%
"Mar 29, 2016",525.73,522.59,528.57,520.97,3.37M,0.60%
"Mar 28, 2016",522.59,521.34,525.33,519.67,5.64M,-0.18%
"Mar 23, 2016",523.51,525.36,525.36,519.12,4.23M,-0.43%
"Mar 22, 2016",525.75,522.09,527.13,519.19,2.06M,0.79%
"Mar 21, 2016",521.64,515.35,522.51,514.98,2.66M,1.67%
"Mar 18, 2016",513.06,510.34,514.85,506.55,2.07M,0.98%
"Mar 17, 2016",508.07,516.33,518.35,504.45,2.56M,-1.17%
"Mar 16, 2016",514.08,512.36,515.98,508.34,2.40M,0.37%
"Mar 15, 2016",512.21,512.81,515.55,509.69,3.85M,-0.08%
"Mar 14, 2016",512.63,512.86,517.82,511.49,1.50M,-0.11%
"Mar 11, 2016",513.21,508.82,514.26,505.38,2.37M,0.73%
"Mar 10, 2016",509.49,511.26,511.74,503.93,1.34M,-0.35%
"Mar 09, 2016",511.26,505.38,513.81,502.26,3.26M,1.05%
"Mar 08, 2016",505.95,510.86,510.86,503.63,956.84K,-0.63%
"Mar 04, 2016",509.14,506.6,511.31,495.45,2.85M,0.46%
"Mar 03, 2016",506.8,504.25,508.87,503.88,2.31M,0.86%
"Mar 02, 2016",502.48,497.89,504.33,496.4,3.18M,2.34%
"Mar 01, 2016",490.98,486.39,492.28,484.85,2.16M,1.26%
"Feb 29, 2016",484.85,479.48,490.21,462.97,4.41M,1.13%
"Feb 26, 2016",479.43,473.95,484.42,471.45,3.10M,1.95%
"Feb 25, 2016",470.28,475.94,477.56,468.06,4.23M,-0.73%
"Feb 24, 2016",473.75,478.93,480.38,472.15,3.23M,-2.11%
"Feb 23, 2016",483.95,491.36,491.66,481.93,3.04M,-1.89%
"Feb 22, 2016",493.28,490.41,496.89,490.41,2.00M,-0.05%
"Feb 19, 2016",493.55,493.28,495.2,485.67,1.66M,-0.02%
"Feb 18, 2016",493.63,491.91,494.52,487.42,3.40M,1.49%
"Feb 17, 2016",486.37,487.37,488.86,478.44,3.75M,0.15%
"Feb 16, 2016",485.64,489.66,489.91,479.93,3.57M,-0.02%
"Feb 15, 2016",485.72,488.91,493.03,484.47,5.46M,0.23%
"Feb 12, 2016",484.62,488.41,492.13,481.93,6.27M,-0.40%
"Feb 11, 2016",486.57,503.88,505.38,483.02,4.40M,-3.72%
"Feb 10, 2016",505.35,510.81,513.93,503.93,3.84M,-1.28%
"Feb 09, 2016",511.89,512.21,514.63,509.19,2.77M,-0.94%
"Feb 08, 2016",516.77,526.33,527.83,514.01,1.74M,-1.84%
"Feb 05, 2016",526.45,525.23,530.72,521.64,3.76M,0.58%
"Feb 04, 2016",523.43,522.84,526.28,521.61,2.84M,0.51%
"Feb 03, 2016",520.77,521.09,524.53,519.84,2.43M,-0.94%
"Feb 02, 2016",525.73,531.32,531.44,523.93,3.26M,-0.56%
"Feb 01, 2016",528.7,527.83,532.32,525.68,2.30M,0.94%
"Jan 29, 2016",523.76,516.45,526.3,516.45,2.68M,1.76%
"Jan 28, 2016",514.7,518.35,522.29,513.86,4.98M,-0.38%
"Jan 27, 2016 ",516.67,523.06,523.19,515.35,2.02M,-0.53%
"Jan 25, 2016",519.42,518.82,522.19,515.38,5.07M,1.05%
"Jan 22, 2016",514.01,511.71,520.97,509.89,2.12M,0.72%
"Jan 21, 2016",510.36,509.37,515.48,505.57,3.15M,0.46%
"Jan 20, 2016",508.02,511.36,552.77,502.83,4.78M,-1.69%
"Jan 19, 2016",516.75,512.46,517.62,512.01,3.20M,0.97%
"Jan 18, 2016",511.79,516.67,519.57,509.37,3.25M,-1.56%
"Jan 15, 2016",519.92,522.84,526.55,517.9,2.71M,-0.72%
"Jan 14, 2016",523.71,523.91,527.53,518.6,3.14M,-0.98%
"Jan 13, 2016",528.9,524.83,530.19,517.35,2.26M,1.26%
"Jan 12, 2016",522.31,530.77,530.77,520.59,2.13M,-1.10%
"Jan 11, 2016",528.12,524.86,529.32,521.49,1.64M,-0.35%
"Jan 08, 2016",530,529.8,531.07,527.45,1.74M,0.58%
"Jan 07, 2016",526.93,528.87,531.27,523.68,3.03M,-1.02%
"Jan 06, 2016",532.36,527.15,537.18,527.15,2.08M,0.44%
"Jan 05, 2016",530.02,533.91,536.21,529.5,1.58M,-0.76%
"Jan 04, 2016",534.06,540.8,540.8,532.86,2.59M,-1.68%
"Jan 01, 2016",543.17,540,543.91,536.88,1.60M,0.61%
"Dec 31, 2015",539.87,536.31,541.25,536.31,4.65M,0.73%
"Dec 30, 2015",535.96,538.8,539.77,535.08,1.06M,-0.34%
"Dec 29, 2015",537.78,538.28,538.73,534.46,2.12M,0.07%
"Dec 28, 2015",537.43,535.81,538.75,532.69,3.88M,0.30%
"Dec 24, 2015",535.81,536.9,537,532.96,1.07M,-0.01%
"Dec 23, 2015",535.86,535.11,537.78,533.39,1.51M,0.72%
"Dec 22, 2015",532.04,536.06,537.05,530.82,1.21M,-0.83%
"Dec 21, 2015",536.51,534.68,538.75,533.34,1.55M,0.22%
"Dec 18, 2015",535.31,541.3,541.3,533.06,1.59M,-0.67%
"Dec 17, 2015",538.93,535.76,540.8,531.32,2.44M,1.22%
"Dec 16, 2015",532.46,530.32,535.48,528.5,3.42M,0.74%
"Dec 15, 2015",528.55,525.33,530.05,521.49,2.28M,0.42%
"Dec 14, 2015",526.35,519.34,528.75,518.89,2.94M,0.83%
"Dec 11, 2015",522.01,528.82,529.12,519.84,1.52M,-1.34%
"Dec 10, 2015",529.12,521.34,530.42,519.99,3.26M,1.26%
"Dec 09, 2015",522.56,522.39,527.33,521.26,1.95M,-0.17%
"Dec 08, 2015",523.46,529.32,529.77,522.34,2.45M,-1.20%
"Dec 07, 2015",529.8,532.91,534.36,529.37,2.91M,0.29%
"Dec 04, 2015",528.27,535.61,535.61,526.83,2.93M,-1.66%
"Dec 03, 2015",537.18,535.06,539.3,532.46,1.90M,-0.10%
"Dec 02, 2015",537.7,543.79,545.14,534.73,1.28M,-0.48%
"Dec 01, 2015",540.3,537.33,541.25,535.56,947.67K,0.49%
"Nov 30, 2015",537.68,538.4,539.3,533.66,2.62M,-0.15%
"Nov 27, 2015",538.5,531.24,539.9,529.3,3.46M,1.45%
"Nov 26, 2015",530.79,528.32,532.32,524.38,4.40M,-0.04%
"Nov 24, 2015",530.99,531.44,535.56,529.87,2.00M,-0.16%
"Nov 23, 2015",531.84,535.81,536.56,528.35,1.70M,-0.45%
"Nov 20, 2015",534.24,531.27,538.93,528.82,2.32M,0.18%
"Nov 19, 2015",533.26,526.33,534.29,523.63,1.64M,1.93%
"Nov 18, 2015",523.14,529.67,531.74,521.99,1.22M,-1.15%
"Nov 17, 2015",529.22,530.47,530.72,524.43,1.28M,-0.02%
"Nov 16, 2015",529.3,523.21,531.32,521.46,2.37M,0.85%
"Nov 13, 2015",524.86,523.53,526.33,519.34,1.97M,-0.22%
"Nov 11, 2015",526.03,526.33,528.82,525.06,487.75K,-0.02%
"Nov 10, 2015",526.13,528.85,531.32,525.06,2.20M,-0.96%
"Nov 09, 2015",531.22,527.83,533.64,524.33,5.71M,-1.49%
"Nov 06, 2015",539.25,539.15,543.29,536.43,2.94M,0.10%
"Nov 05, 2015",538.73,538.05,540.3,533.56,1.80M,-0.17%
"Nov 04, 2015",539.65,543.81,547.83,537.93,1.35M,-0.30%
"Nov 03, 2015",541.25,544.26,544.79,538.4,1.27M,0.17%
"Nov 02, 2015",540.35,546.31,546.73,537.05,1.58M,-1.50%
"Oct 30, 2015",548.58,549.78,554.77,544.01,4.05M,-0.36%
"Oct 29, 2015",550.55,553.77,556.01,548.78,3.35M,-0.72%
"Oct 28, 2015 ",554.52,551.3,560.75,551.3,3.85M,0.05%
"Oct 27, 2015",554.22,546.56,555.76,546.56,4.49M,0.85%
"Oct 26, 2015",549.53,555.74,555.86,547.28,2.44M,-0.63%
"Oct 23, 2015",553.02,548.5,555.61,546.78,2.23M,1.23%
"Oct 21, 2015",546.28,548.23,550.77,541.3,3.64M,0.01%
"Oct 20, 2015",546.23,547.78,550.23,544.39,1.93M,-0.26%
"Oct 19, 2015",547.68,548.78,549.83,545.93,1.33M,-0.20%
"Oct 16, 2015",548.8,543.79,549.53,541.3,2.42M,1.47%
"Oct 15, 2015",540.87,541.64,547.03,539.3,1.96M,-0.06%
"Oct 14, 2015",541.17,533.21,542.04,532.34,1.37M,0.78%
"Oct 13, 2015",536.98,536.58,539.87,535.41,911.83K,-0.39%
"Oct 12, 2015",539.08,542.64,546.53,537.7,1.11M,-0.51%
"Oct 09, 2015",541.87,546.28,546.28,538.9,1.72M,0.28%
"Oct 08, 2015",540.35,542.84,544.14,536.51,1.94M,-0.43%
"Oct 07, 2015",542.67,542.79,547.96,540.47,2.19M,0.17%
"Oct 06, 2015",541.77,552.27,552.72,540.3,2.38M,-1.13%
"Oct 05, 2015",547.96,537.4,551.17,537.4,4.03M,2.88%
"Oct 01, 2015",532.64,536.41,537.25,528.5,2.52M,-0.11%
"Sep 30, 2015",533.21,532.81,535.31,529.5,4.51M,0.37%
"Sep 29, 2015",531.22,514.85,535.76,511.41,5.21M,1.76%
"Sep 28, 2015",522.04,526.33,528.82,520.39,2.89M,-0.47%
"Sep 24, 2015",524.53,522.34,525.83,516.85,4.13M,0.21%
"Sep 23, 2015",523.43,508.47,525.56,508.19,2.58M,1.80%
"Sep 22, 2015",514.18,523.86,528.82,511.51,3.01M,-2.12%
"Sep 21, 2015",525.31,517.82,526.33,517.02,2.14M,0.31%
"Sep 18, 2015",523.71,516.35,529.82,514.43,3.92M,2.58%
"Sep 16, 2015",510.54,508.32,512.91,504.65,2.13M,1.01%
"Sep 15, 2015",505.45,507.84,508.69,502.93,2.17M,-0.64%
"Sep 14, 2015",508.72,503.3,510.01,500.64,2.53M,0.91%
"Sep 11, 2015",504.13,506.12,508.87,502.28,2.15M,-0.05%
"Sep 10, 2015",504.38,500.39,507.35,497.04,2.23M,-0.52%
"Sep 09, 2015",507.02,506.12,511.36,501.38,3.28M,1.22%
"Sep 08, 2015",500.91,492.25,503.88,487.42,3.72M,1.99%
"Sep 07, 2015",491.13,499.39,503.78,488.91,2.69M,-1.17%
"Sep 04, 2015",496.92,499.99,501.88,488.91,5.70M,-1.41%
"Sep 03, 2015",504.03,500.04,506.37,498.39,3.25M,1.52%
"Sep 02, 2015",496.47,501.43,505.85,491.41,4.34M,-0.50%
"Sep 01, 2015",498.94,509.52,509.52,495.4,5.23M,-2.66%
"Aug 31, 2015",512.58,509.42,515.3,506.65,1.72M,-0.05%
"Aug 28, 2015",512.83,514.38,520.22,508.57,2.78M,0.57%
"Aug 27, 2015",509.91,511.36,516.08,503.43,6.94M,0.85%
"Aug 26, 2015",505.62,507.57,513.36,503.38,2.79M,-0.49%
"Aug 25, 2015",508.09,511.21,515,501.73,6.17M,-0.06%
"Aug 24, 2015",508.39,521.19,521.19,504.5,7.34M,-3.98%
"Aug 21, 2015",529.47,530.82,535.28,524.33,3.88M,-1.25%
"Aug 20, 2015",536.16,532.81,541.17,532.81,1.52M,-0.66%
"Aug 19, 2015",539.72,541.22,542.29,536.31,1.50M,-0.42%
"Aug 18, 2015",541.97,544.59,546.83,538.03,928.66K,-0.47%
"Aug 17, 2015",544.54,548.3,549.68,536.71,1.25M,-0.94%
"Aug 14, 2015",549.68,540.35,550.6,538.75,1.80M,2.25%
"Aug 13, 2015",537.58,537.3,540.15,532.12,1.73M,0.66%
"Aug 12, 2015",534.04,542.99,546.23,532.66,3.00M,-2.21%
"Aug 11, 2015",546.13,546.31,548.2,540.92,1.36M,0.00%
"Aug 10, 2015",546.11,546.28,551.75,542.79,1.98M,0.18%
"Aug 07, 2015",545.11,545.76,547.53,543.09,1.61M,-0.30%
"Aug 06, 2015",546.76,544.74,549.45,541.52,1.87M,0.34%
"Aug 05, 2015",544.89,544.86,547.63,541.39,2.06M,0.53%
"Aug 04, 2015",542.02,547.83,549.78,539.77,2.70M,-0.82%
"Aug 03, 2015",546.48,555.14,557.51,545.51,2.17M,-1.46%
"Jul 31, 2015",554.59,556.56,559.26,550.28,2.82M,0.10%
"Jul 30, 2015",554.04,552.27,557.26,549.33,4.73M,0.20%
"Jul 29, 2015",552.94,551.32,557.71,551.3,1.97M,-0.01%
"Jul 28, 2015",553.02,545.79,555.71,545.01,3.17M,1.15%
"Jul 27, 2015",546.71,550.72,551.02,533.81,1.66M,-1.08%
"Jul 24, 2015",552.69,550.35,556.26,549.03,2.38M,-0.01%
"Jul 23, 2015",552.72,555.21,557.11,548.83,2.54M,-0.58%
"Jul 22, 2015",555.96,546.98,557.28,543.12,3.64M,1.49%
"Jul 21, 2015",547.81,557.04,562.75,545.34,5.51M,-1.54%
"Jul 20, 2015 ",556.39,556.74,558.26,552.27,2.28M,0.42%
"Jul 17, 2015",554.04,558.46,559.63,551.57,1.76M,-0.37%
"Jul 16, 2015",556.11,548.18,558.26,547.83,3.66M,1.64%
"Jul 15, 2015",547.13,545.29,549.5,544.19,1.92M,0.44%
"Jul 14, 2015",544.71,546.53,549.73,541.79,2.84M,-0.39%
"Jul 13, 2015",546.86,541.3,551.72,541.3,3.54M,0.50%
"Jul 10, 2015",544.16,533.71,546.28,533.06,2.45M,1.55%
"Jul 09, 2015",535.83,530.17,537.25,528.87,1.40M,0.49%
"Jul 08, 2015",533.24,538.35,539.1,531.82,2.70M,-1.66%
"Jul 07, 2015",542.22,538.05,544.54,538.05,2.07M,0.31%
"Jul 06, 2015",540.55,530.84,541.3,528.95,1.63M,0.86%
"Jul 03, 2015",535.93,525.85,536.88,525.85,2.02M,1.52%
"Jul 02, 2015 ",527.92,531.32,532.66,526.65,2.24M,-1.32%
"Jul 01, 2015",534.98,529.5,537.3,528.85,2.49M,0.49%
"Jun 30, 2015",532.39,524.96,534.81,522.84,3.65M,0.99%
"Jun 29, 2015",527.15,521.29,529.7,514.11,3.24M,-0.58%
"Jun 26, 2015",530.24,532.32,534.29,524.58,2.82M,-0.20%
"Jun 25, 2015",531.32,522.96,534.24,520.17,8.29M,1.84%
"Jun 24, 2015",521.74,525.83,527.73,520.19,3.13M,-0.60%
"Jun 23, 2015",524.88,524.83,529.42,520.09,2.83M,0.47%
"Jun 22, 2015",522.41,514.9,527.28,513.11,2.72M,1.61%
"Jun 19, 2015",514.11,511.26,516.33,505.45,1.87M,1.07%
"Jun 18, 2015",508.67,501.83,510.76,500.01,4.22M,1.48%
"Jun 17, 2015",501.23,503.38,505.62,498.64,4.84M,-0.37%
"Jun 16, 2015",503.08,498.89,504.1,497.42,3.01M,0.32%
"Jun 15, 2015",501.48,499.89,505.75,498.89,3.00M,-0.39%
"Jun 12, 2015",503.45,499.39,504.3,493.98,3.26M,0.89%
"Jun 11, 2015",498.99,507.67,508.14,496.25,4.55M,-1.52%
"Jun 10, 2015",506.67,497.89,508.37,497.39,3.99M,1.37%
"Jun 09, 2015",499.81,501.38,501.88,497.44,3.02M,-0.16%
"Jun 08, 2015",500.61,501.01,505,496.67,1.91M,-0.82%
"Jun 05, 2015",504.75,504,508.12,500.14,3.38M,-0.32%
"Jun 04, 2015",506.35,503.3,507.79,496.4,2.78M,0.93%
"Jun 03, 2015",501.66,503.38,507.37,497.89,2.91M,-0.32%
"Jun 02, 2015",503.28,518.05,518.99,501.33,2.36M,-2.64%
"Jun 01, 2015",516.95,523.31,526.83,514.36,1.92M,-1.37%
"May 29, 2015",524.11,513.83,525.83,512.43,2.53M,2.05%
"May 28, 2015",513.56,518.37,520.69,509.96,4.78M,-0.84%
"May 27, 2015",517.92,510.76,518.85,509.57,1.61M,1.05%
"May 26, 2015",512.56,511.09,513.96,507.89,2.45M,0.38%
"May 25, 2015",510.64,513.06,514.36,507.67,2.18M,-0.07%
"May 22, 2015",511.01,511.21,513.36,508.04,2.34M,-0.04%
"May 21, 2015",511.21,510.86,513.86,506.42,1.97M,0.06%
"May 20, 2015",510.89,503.7,512.26,503.65,2.00M,1.64%
"May 19, 2015",502.66,502.06,507.87,497.94,2.39M,-0.23%
"May 18, 2015",503.8,496.89,504.88,494.9,2.86M,1.99%
"May 15, 2015",493.95,496.35,497.67,491.01,4.08M,-0.10%
"May 14, 2015",494.42,493.4,496.32,485.92,2.23M,0.08%
"May 13, 2015",494.03,486.84,495.6,484.72,3.90M,1.88%
"May 12, 2015",484.9,493.9,493.9,482.43,5.55M,-1.85%
"May 11, 2015",494.05,491.93,495.27,485.94,3.37M,0.85%
"May 08, 2015",489.91,479.68,492.8,476.64,5.79M,3.23%
"May 07, 2015",474.59,482.93,483.92,471.05,5.87M,-1.99%
"May 06, 2015",484.22,492.65,492.65,481.68,5.50M,-1.73%
"May 05, 2015",492.73,498.42,500.84,491.83,2.57M,-1.33%
"May 04, 2015",499.36,495.92,503.63,494.9,1.57M,1.23%
"Apr 30, 2015",493.3,494.4,496.4,488.44,7.57M,-0.44%
"Apr 29, 2015",495.47,500.89,503.63,492.9,3.93M,-1.14%
"Apr 28, 2015",501.16,498.66,504.6,493.95,3.97M,-0.09%
"Apr 27, 2015",501.61,502.36,505.13,496.89,3.69M,-0.10%
"Apr 24, 2015 ",502.11,508.32,508.37,499.06,3.60M,-0.69%
"Apr 23, 2015",505.62,508.89,510.96,501.93,4.81M,0.04%
"Apr 22, 2015",505.42,502.13,509.37,495.65,3.38M,1.01%
